title,review_year,age,children_in_home,education,gender,reviewer_type,work_status,genre,release_year,length_minutes,season,total_reviews,rating,review_text,word_count,review_year_0,release_year_0,age_sc,length_minutes_sc,total_reviews_sc,word_count_sc,rating_good
Whispers of Fate,2019,80,0,Completed College,female,Viewer,Employed,Drama,2009,102,Fall,8887,3.0,"I didn't love it, but I didn't hate it either.",12,19,26,1.8102952415367777,-1.648520094186841,1.397253030360393,0.3325041835044015,1
The Last Crusade,2022,22,0,Post-Graduate,male,Viewer,Student,Action/Adventure,2015,106,Winter,4492,3.1,A narrative that fell somewhere in the middle for me.,10,22,32,-1.3642209794498616,-1.3014997607089247,-0.1514309933490348,-0.061925452918376,1
Clash of Titans,2019,56,0,Post-Graduate,female,Viewer,Employed,Action/Adventure,2015,118,Summer,3638,2.4,"Horrible film, avoid at all costs.",6,19,32,0.4967023225078235,-0.2604387602751757,-0.4523584464202183,-0.8507847257639313,0
Beyond the Stars,2012,18,0,Post-Graduate,male,Viewer,Employed,Sci-Fi,1997,133,Summer,3305,3.0,"A decent movie, but it didn't quite meet my expectations.",11,12,14,-1.5831531326213542,1.0408874902670102,-0.5696990106739701,0.1352893652930127,1
Shattered Illusions,2016,22,0,Completed College,female,Viewer,Student,Drama,2013,98,Fall,8485,3.8,A testament to the power of cinema to touch hearts.,10,16,30,-1.3642209794498616,-1.9955404276647573,1.2555986554955034,-0.061925452918376,1
Stellar Explorers,2014,30,0,Completed College,female,Viewer,Employed,Sci-Fi,2013,98,Fall,8106,2.8,"I'm neutral about this one, neither good nor bad.",10,14,30,-0.926356673106877,-1.9955404276647573,1.1220488841676597,-0.061925452918376,0
A Glimpse Through Time,2018,63,1,Completed College,female,Viewer,Employed,Other,1989,111,Fall,8842,2.8,A movie that hovered in the middle ground for me.,10,18,6,0.8798335905579351,-0.8677243438615293,1.3813961973531292,-0.061925452918376,0
Sweet Serenade,2020,55,2,Completed College,male,Viewer,Employed,Romance,1996,118,Fall,3730,2.2,A cinematic disaster that I wish I could erase from memory.,11,20,13,0.4419692842149504,-0.2604387602751757,-0.4199400322720346,0.1352893652930127,0
Realm of Legends,2012,35,0,Post-Graduate,female,Critic,Employed,Action/Adventure,1996,116,Summer,7968,2.3,"I can't believe I wasted my time on this garbage. The story made no sense, and I couldn't care less about the characters.",25,12,13,-0.6526914816425115,-0.4339489270141339,1.073421262945384,2.8962968202524557,0
Guardians of Destiny,2021,59,0,Completed College,male,Viewer,Employed,Action/Adventure,2004,119,Winter,374,2.1,"I expected more, but this movie left me utterly disappointed.",10,21,21,0.6609014373864428,-0.1736836769056967,-1.6025074005470834,-0.061925452918376,0
Rising Stars,2021,21,0,Post-Graduate,female,Critic,Employed,Drama,2000,112,Summer,2889,2.9,An average effort that lacked a distinct spark.,8,21,17,-1.4189540177427349,-0.7809692604920502,-0.716286622474453,-0.4563550893411536,0
Requiem for a Dream,2013,73,0,Post-Graduate,female,Viewer,Retired,Drama,2008,128,Winter,3517,3.2,A movie that hovered in the middle ground for me.,10,13,25,1.427163973486666,0.6071120734196149,-0.4949957085064164,-0.061925452918376,1
Empire of Shadows,2009,75,0,Completed High School,male,Viewer,Retired,Action/Adventure,2017,108,Summer,9606,4.0,Movie perfection achieved.,3,9,34,1.5366300500724122,-1.1279895939699665,1.6506099844097852,-1.4424291803980978,1
Legends Unleashed,2006,80,0,Post-Graduate,female,Critic,Retired,Action/Adventure,2009,127,Summer,4095,2.2,A forgettable experience that fell flat in every aspect.,9,6,26,1.8102952415367777,0.5203569900501359,-0.291323497879784,-0.2591402711297649,0
Secret of the Ancients,2010,18,0,Completed College,female,Viewer,Employed,Action/Adventure,2020,115,Summer,9029,3.0,"It was alright, but I've seen better.",8,10,37,-1.5831531326213542,-0.520704010383613,1.447290147849981,-0.4563550893411536,1
Enchanted Expeditions,2013,38,2,Post-Graduate,female,Critic,Employed,Action/Adventure,2017,109,Summer,1969,2.2,A complete waste of time that I deeply regret.,9,13,34,-0.4884923667638922,-1.0412345106004874,-1.04047076395629,-0.2591402711297649,0
Chronicles of Destiny,2015,52,2,Post-Graduate,female,Critic,Employed,Action/Adventure,2000,125,Fall,4695,2.5,"This movie was a complete disaster. The plot was confusing, the acting was terrible, and it left me feeling unsatisfied.",20,15,17,0.2777701693363311,0.3468468233111777,-0.0798990577829338,1.910222729195512,0
Eerie Echoes,2016,34,1,Completed College,male,Viewer,Employed,Horror,2018,112,Fall,9634,3.5,An unforgettable experience! The deep emotional connections and the exploration of human nature in this movie were thought-provoking. I highly recommend it.,23,16,35,-0.7074245199353846,-0.7809692604920502,1.6604764582809717,2.5018671838296784,1
Mystic Shadows,2017,18,0,Post-Graduate,female,Viewer,Employed,Drama,2010,120,Summer,1455,3.0,"It didn't live up to the hype, but it wasn't a total disappointment.",15,17,27,-1.5831531326213542,-0.0869285935362176,-1.2215910343059249,0.9241486381385678,1
Mystic Whispers,2012,61,0,Completed High School,male,Viewer,Employed,Drama,2010,122,Summer,857,3.1,A movie that had its moments but didn't resonate.,10,12,27,0.7703675139721889,0.0865815732027405,-1.432310726269119,-0.061925452918376,1
Cosmic Adventures,2016,55,1,Post-Graduate,female,Critic,Employed,Sci-Fi,2012,119,Fall,8655,3.0,"It didn't exceed my expectations, but it wasn't bad.",11,16,29,0.4419692842149504,-0.1736836769056967,1.3155022468562776,0.1352893652930127,1
The Last Crusade,2010,66,0,Completed College,female,Viewer,Employed,Action/Adventure,2015,106,Winter,4492,2.4,"Total disaster, worst movie ever.",5,10,32,1.0440327054365544,-1.3014997607089247,-0.1514309933490348,-1.04799954397532,0
Whispers of Fate,2017,18,0,Completed College,female,Viewer,Student,Drama,2009,102,Fall,8887,3.5,A work of pure genius.,5,17,26,-1.5831531326213542,-1.648520094186841,1.397253030360393,-1.04799954397532,1
Love in the Air,2010,45,0,Completed High School,male,Viewer,Employed,Romance,2018,130,Summer,6969,3.2,A film that left me on the fence with its execution.,11,10,35,-0.1053610987137805,0.7806222401585731,0.7213995701841285,0.1352893652930127,1
Laughing Waters,2013,64,0,Post-Graduate,male,Critic,Employed,Comedy,2006,126,Spring,768,2.9,A film with its share of highs and lows.,9,13,23,0.9345666288508082,0.4336019066806568,-1.4636720182168184,-0.2591402711297649,0
Quest for the Crystal,2022,41,0,Post-Graduate,male,Viewer,Employed,Action/Adventure,1996,109,Summer,3611,3.1,A film that fell short of my expectations.,8,22,13,-0.3242932518852729,-1.0412345106004874,-0.4618725462245765,-0.4563550893411536,1
Laughter Therapy,2022,80,0,Post-Graduate,female,Viewer,Retired,Comedy,1996,143,Summer,2829,4.0,Exceeds all expectations.,3,22,13,1.8102952415367777,1.908438323961801,-0.737429066484138,-1.4424291803980978,1
Guardians of the Ancients,2020,24,1,Completed High School,male,Viewer,Employed,Action/Adventure,2014,116,Summer,3224,3.2,"It's just an average movie, nothing special.",8,20,31,-1.2547549028641154,-0.4339489270141339,-0.598241310087045,-0.4563550893411536,1
Frozen in Time,2022,46,0,Post-Graduate,female,Critic,Employed,Drama,1984,141,Winter,2736,2.0,A regrettable watch that left me questioning my choices.,9,22,1,-0.0506280604209074,1.734928157222843,-0.7701998546991498,-0.2591402711297649,0
Shadowed Past,2022,75,0,Completed High School,male,Viewer,Retired,Drama,2017,103,Summer,4038,3.1,"It didn't wow me, but it didn't disappoint either.",11,22,34,1.5366300500724122,-1.561765010817362,-0.3114088196889847,0.1352893652930127,1
Legends of Winter,2007,30,1,Completed College,male,Viewer,Employed,Drama,2006,108,Fall,2617,3.0,"It had potential, but it didn't fully deliver.",9,7,23,-0.926356673106877,-1.1279895939699665,-0.8121323686516917,-0.2591402711297649,1
Odyssey of Hope,2014,48,1,Post-Graduate,male,Viewer,Employed,Action/Adventure,2019,111,Summer,9797,3.6,Cinematic excellence shines.,3,14,36,0.0588380161648387,-0.8677243438615293,1.7179134311739492,-1.4424291803980978,1
Endless Love,2015,24,0,Completed College,female,Viewer,Unemployed,Romance,2016,147,Spring,3185,2.9,A watchable experience that neither impressed nor disappointed.,8,15,33,-1.2547549028641154,2.2554586574397173,-0.6119838986933401,-0.4563550893411536,0
Soulbound,2016,39,0,Completed High School,female,Viewer,Employed,Drama,2010,131,Fall,1618,3.1,An adequate effort that didn't quite shine.,8,16,27,-0.4337593284710191,0.8673773235280522,-1.1641540614129473,-0.4563550893411536,1
Whispers of Hope,2019,55,0,Post-Graduate,male,Viewer,Employed,Drama,2018,120,Summer,389,2.8,An in-between experience that lacked a distinctive quality.,9,19,35,0.4419692842149504,-0.0869285935362176,-1.597221789544662,-0.2591402711297649,0
Laughing Waters,2014,47,1,Completed College,male,Viewer,Employed,Comedy,2006,126,Spring,768,3.0,It's neither remarkable nor terrible.,6,14,23,0.0041049778719656,0.4336019066806568,-1.4636720182168184,-0.8507847257639313,1
Beyond Boundaries,2017,63,0,Post-Graduate,male,Viewer,Employed,Other,2018,114,Fall,8184,3.6,Exquisite and thought-provoking. A must-watch.,7,17,35,0.8798335905579351,-0.607459093753092,1.1495340613802505,-0.6535699075525425,1
Eternal Sunshine,2013,48,0,Completed High School,female,Viewer,Employed,Drama,2017,142,Summer,4603,3.8,Mesmerizing and thought-provoking. A true masterpiece.,7,13,34,0.0588380161648387,1.821683240592322,-0.1123174719311174,-0.6535699075525425,1
Chronicles of Destiny,2021,65,0,Post-Graduate,female,Viewer,Employed,Action/Adventure,2000,125,Fall,4695,2.7,"A complete trainwreck of a movie. The acting was wooden, and the plot was a jumbled mess.",17,21,17,0.9892996671436812,0.3468468233111777,-0.0798990577829338,1.3185782745613457,0
Magic of Childhood,2010,42,0,Post-Graduate,male,Viewer,Employed,Kids,2014,126,Winter,1036,2.4,"Terrible acting, wasted my time.",5,10,31,-0.2695602135923998,0.4336019066806568,-1.369235768306892,-1.04799954397532,0
Quest for Imagination,2022,50,0,Post-Graduate,female,Viewer,Employed,Kids,2005,122,Summer,3131,3.4,"It's an average film, nothing more, nothing less.",9,22,22,0.1683040927505849,0.0865815732027405,-0.6310120983020567,-0.2591402711297649,1
Tales of Tiny Explorers,2009,47,1,Completed High School,female,Viewer,Employed,Kids,2002,118,Fall,4368,3.2,A movie that didn't quite live up to the hype.,11,9,19,0.0041049778719656,-0.2604387602751757,-0.1951253776357171,0.1352893652930127,1
Lost in Time,2017,55,0,Post-Graduate,female,Critic,Employed,Drama,2019,119,Summer,8311,3.0,A middle-of-the-road experience with its ups and downs.,11,17,36,0.4419692842149504,-0.1736836769056967,1.194285567867417,0.1352893652930127,1
Edge of Eternity,2022,74,0,Post-Graduate,female,Viewer,Employed,Drama,2018,104,Winter,4137,2.7,A film that left me bewildered and completely unsatisfied.,9,22,35,1.4818970117795391,-1.4750099274478827,-0.2765237870730045,-0.2591402711297649,0
Joyful Journeys,2020,38,0,Post-Graduate,male,Viewer,Employed,Kids,2005,111,Spring,9030,3.3,A film that left me on the fence with its execution.,11,20,22,-0.4884923667638922,-0.8677243438615293,1.447642521916809,0.1352893652930127,1
Frozen in Time,2021,41,0,Post-Graduate,male,Viewer,Employed,Drama,1984,141,Winter,2736,3.4,An okay experience that didn't fully connect.,8,21,1,-0.3242932518852729,1.734928157222843,-0.7701998546991498,-0.4563550893411536,1
Guardians of the Ancients,2014,42,1,Post-Graduate,male,Viewer,Employed,Action/Adventure,2014,116,Summer,3224,2.3,"This movie was a waste of my time. The plot was predictable, and the characters were unlikeable.",17,14,31,-0.2695602135923998,-0.4339489270141339,-0.598241310087045,1.3185782745613457,0
Empire of Shadows,2019,45,1,Completed College,male,Viewer,Employed,Action/Adventure,2017,108,Summer,9606,3.4,A film that neither impressed nor disappointed me.,8,19,34,-0.1053610987137805,-1.1279895939699665,1.6506099844097852,-0.4563550893411536,1
Legends Unleashed,2009,47,1,Post-Graduate,female,Viewer,Employed,Action/Adventure,2009,127,Summer,4095,3.4,A film that didn't fully engage me but had its moments.,12,9,26,0.0041049778719656,0.5203569900501359,-0.291323497879784,0.3325041835044015,1
Frozen in Time,2016,69,0,Completed High School,female,Viewer,Employed,Drama,1984,141,Winter,2736,3.3,Neither good nor bad. Just average. I wouldn't call it a masterpiece.,13,16,1,1.2082318203151736,1.734928157222843,-0.7701998546991498,0.5297190017157903,1
Futuristic Frontiers,2019,23,1,Completed High School,male,Critic,Student,Sci-Fi,1988,120,Winter,2755,2.5,I don't know how this movie got made. It was a complete disaster from start to finish.,18,19,5,-1.3094879411569886,-0.0869285935362176,-0.7635047474294162,1.5157930927727343,0
Laughing Waters,2011,20,0,Post-Graduate,female,Viewer,Student,Comedy,2006,126,Spring,768,3.4,A film that didn't leave a lasting impact.,9,11,23,-1.473687056035608,0.4336019066806568,-1.4636720182168184,-0.2591402711297649,1
Legends of Winter,2019,41,1,Completed College,female,Critic,Employed,Drama,2006,108,Fall,2617,3.1,A film that neither impressed nor disappointed me.,8,19,23,-0.3242932518852729,-1.1279895939699665,-0.8121323686516917,-0.4563550893411536,1
Magic of Childhood,2017,42,0,Completed College,female,Viewer,Employed,Kids,2014,126,Winter,1036,2.5,"I can't believe I wasted money on this. The characters were one-dimensional, and the story was dull.",19,17,31,-0.2695602135923998,0.4336019066806568,-1.369235768306892,1.713007910984123,0
Joyful Journeys,2019,80,0,Post-Graduate,male,Viewer,Employed,Kids,2005,111,Spring,9030,3.3,"It's an average movie, nothing to rave about.",9,19,22,1.8102952415367777,-0.8677243438615293,1.447642521916809,-0.2591402711297649,1
Tales of Tiny Explorers,2014,27,0,Post-Graduate,female,Viewer,Employed,Kids,2002,118,Fall,4368,2.3,A movie that failed to deliver on its promises. Avoid at all costs.,13,14,19,-1.090555787985496,-0.2604387602751757,-0.1951253776357171,0.5297190017157903,0
Tales of Tiny Explorers,2019,73,0,Completed College,female,Viewer,Retired,Kids,2002,118,Fall,4368,2.8,"I didn't love it, but I didn't hate it either.",12,19,19,1.427163973486666,-0.2604387602751757,-0.1951253776357171,0.3325041835044015,0
Clash of Titans,2008,57,0,Post-Graduate,male,Critic,Employed,Action/Adventure,2015,118,Summer,3638,2.1,A film that failed to impress on any level. Disheartening.,10,8,32,0.5514353608006966,-0.2604387602751757,-0.4523584464202183,-0.061925452918376,0
Eternal Echoes,2008,65,0,Completed College,male,Viewer,Unemployed,Drama,1992,136,Summer,7130,3.7,A work of art that transcends the ordinary.,8,8,9,0.9892996671436812,1.3011527403754477,0.77813179494345,-0.4563550893411536,1
Shattered Illusions,2016,80,0,Post-Graduate,male,Viewer,Retired,Drama,2013,98,Fall,8485,3.8,A triumphant celebration of life and love.,7,16,30,1.8102952415367777,-1.9955404276647573,1.2555986554955034,-0.6535699075525425,1
Tales of Tiny Explorers,2008,18,0,Completed College,female,Viewer,Student,Kids,2002,118,Fall,4368,2.1,"Lousy acting, couldn't stand it.",6,8,19,-1.5831531326213542,-0.2604387602751757,-0.1951253776357171,-0.8507847257639313,0
The Last Crusade,2022,75,0,Completed College,male,Critic,Retired,Action/Adventure,2015,106,Winter,4492,2.3,"I wouldn't recommend this movie to anyone. It was boring, poorly acted, and had a terrible script.",18,22,32,1.5366300500724122,-1.3014997607089247,-0.1514309933490348,1.5157930927727343,0
Whispers of Fate,2015,48,1,Post-Graduate,male,Viewer,Employed,Drama,2009,102,Fall,8887,3.6,An instant classic that will be cherished for years.,9,15,26,0.0588380161648387,-1.648520094186841,1.397253030360393,-0.2591402711297649,1
The Uncharted Journey,2021,28,1,Post-Graduate,female,Critic,Student,Action/Adventure,2007,112,Fall,3948,2.7,An uninspired and regrettable mess that left me unsatisfied.,9,21,24,-1.0358227496926231,-0.7809692604920502,-0.3431224857035123,-0.2591402711297649,0
Mystic Shadows,2022,37,0,Post-Graduate,male,Viewer,Unemployed,Drama,2010,120,Summer,1455,3.2,"It's an average movie, nothing to rave about.",9,22,27,-0.5432254050567653,-0.0869285935362176,-1.2215910343059249,-0.2591402711297649,1
Odyssey of Legends,2022,47,0,Completed High School,female,Critic,Employed,Action/Adventure,2011,117,Fall,7179,1.7,"Regret watching this, waste of time.",6,22,28,0.0041049778719656,-0.3471938436446548,0.7953981242180261,-0.8507847257639313,0
Empire of Shadows,2003,31,1,Completed College,female,Viewer,Employed,Action/Adventure,2017,108,Summer,9606,3.0,"It didn't wow me, but it was watchable.",9,3,34,-0.8716236348140038,-1.1279895939699665,1.6506099844097852,-0.2591402711297649,1
Fun Under the Sun,2011,66,0,Post-Graduate,female,Viewer,Employed,Comedy,2019,123,Summer,7699,4.5,An extraordinary journey that left me inspired.,7,11,36,1.0440327054365544,0.1733366565722195,0.9786326389686296,-0.6535699075525425,1
Whispers of Hope,2015,18,0,Post-Graduate,female,Viewer,Employed,Drama,2018,120,Summer,389,3.1,A movie that didn't fully capture my attention.,9,15,35,-1.5831531326213542,-0.0869285935362176,-1.597221789544662,-0.2591402711297649,1
Echoes of Valor,2016,32,1,Completed High School,female,Viewer,Employed,Action/Adventure,2020,114,Winter,5527,3.2,A neutral journey that didn't evoke strong reactions.,9,16,37,-0.8168905965211307,-0.607459093753092,0.2132761658180318,-0.2591402711297649,1
